,VIN,Market_Value_Mean,Market_Value_Std,Count
6581,JN1AZ34E93T012381,11899.35,2908,218
6582,SAJWA0JC7BMS01407,21081.45,3930,27
6583,WP0JB2924LS860491,36271.67,10066,3
6584,1G1Y72D48L5110267,101455.44,9802,686
6585,WBSCD9324WEE08396,19252.19,5467,37
6586,WBSCL934X1LJ80572,28973.43,4708,15
6587,WVWLK63B24E218909,9162.92,3329,3
6588,WDCYR49E23X142385,40856.66,7231,50
6589,WP0AD2A81MS281695,111088.31,14051,123
6590,WUABWGFF1J1901713,59685.89,5396,322
6591,WP0CB29924S675430,62348.33,10830,83
6592,1C3AN69L34X000999,9222.93,2302,308
6593,WBSDX9C5XBE584222,33375.0,6760,466
6594,1FTWW33F3YEB52833,14342.81,3709,330
6595,JA3AW86V78U047713,24516.81,4721,73
6596,WAUGL78E06A044062,12105.2,3022,30
6597,WBA8B7G56GNT95495,31251.64,3901,293
6598,1HGCT2A86FA004045,18999.64,2890,3881
6599,JM1NC2LF4C0225146,19156.84,2620,17
6600,1FADP3L92DL191911,15934.8,2894,731
6601,JN1AZ44E39M411098,19319.55,3858,455
6602,JACCN57X4X7990682,10296.42,2057,6
6603,JTHFN48YX20017516,14929.01,3629,647
6604,WDDKJ7CBXAF037461,15935.85,3103,276
6605,1G8MB35B07Y139848,13153.46,2904,322
6606,1FADP3L91DL145194,15934.8,2894,731
6607,1C6JJTAG2LL173057,44849.62,4692,857
6608,WP0AB2A70HL124012,78654.03,7961,158
6609,SBM11AAA1CW000581,123098.16,17586,88
6610,WDBUF76J63A365904,21131.93,4410,11
6611,9BWDE61J224049263,5913.65,1436,15
6612,1G1YY12S435114650,29279.01,5643,244
6613,2HGEJ1122SH516563,3098.47,641,10
6614,JT8UZ30C6N0003882,11087.27,3242,29
6615,1G1FJ1R65K0136091,69219.24,6107,421
6616,5YMGY0C50CLK27794,22802.18,4218,67
6617,YV1SZ59HX41126493,4865.99,1313,148
6618,SALMF1E44BA330019,18959.0,3246,172
6619,5TFCZ5AN4LX228542,41346.19,4785,10212
6620,WDBSK72FX7F118771,34175.75,6354,43
6621,WDDWJ8GBXLF971480,74830.53,8110,31
6622,WDBEB93D0HF021490,10999.55,4243,2
6623,JTHD51GF8L5007657,73097.37,4794,148
6624,WV2NB47032H101455,22553.56,6654,25
6625,1C6JJTBG1LL105668,55931.26,5219,3705
6626,JM1NDAM73H0100855,28606.49,2945,580
6627,SCFFDABE6AGB12683,72887.5,1537,2
6628,WAUFB0811GA088351,3000.0,0,1
6629,ZFFYT53B000122605,90913.17,13518,7
6630,WP0CA2A85DS114337,43790.52,6069,331
6631,WDBTJ56JX6F176274,7615.47,1870,64
6632,WDBLK70G92T110414,10144.08,2519,38
6633,55SWF8HBXLU331802,87640.67,10654,86
6634,JT8UF11E8L0039812,7627.59,2268,8
6635,1FTSW31F5XEA10743,13921.88,3704,354
6636,WBSCD032XVEE11443,18076.02,4529,15
6637,WDBUF26J95A538272,7237.16,1666,30
6638,WBAPK5C57BFT74115,10907.65,2283,1970
6639,WDDJK6FA1GF041915,51249.75,5925,123
6640,WP0AA2925MS810381,32938.06,3584,3
6641,2C9T16S63G2145079,54900.0,0,1
6642,WP1AB2A2XBLA54559,21593.65,3812,247
6643,WBAVB735X7PA66234,10754.13,2567,573
6644,JTHBP262985001587,30746.44,4681,112
6645,1G1BL52P7TR127554,24143.64,6271,110
6646,2HGFC3A53LH753911,30208.12,2326,1644
6647,JB3XD64BXNY040548,16664.05,4193,13
6648,SAJWA4DC0DMB49661,37795.73,7157,24
6649,JM1FD3335R0300037,59993.25,23034,4
6650,WDBLK65G33T137502,7454.52,2359,35
6651,WBSEG9325RCD00031,154996.7,25977,3
6652,1FA6P8JZ0H5522309,60282.63,7425,684
6653,2C3CDZFJ4GH296866,37176.51,4469,1474
6654,JM1NC25F080142107,14219.13,2860,316
6655,SCA1S68475UX07645,104971.05,20518,14
6656,WP0AB2A85HS285471,72396.89,6060,202
6657,WBAGG83481DN88888,10406.85,2721,19
6658,SCFLDCFP6EGJ01535,131730.91,22890,34
6659,1FA6P8JZ5L5551376,75038.54,9085,194
6660,JHMAP114XYT002015,27604.34,6059,119
6661,1FA6P8CF4K5125891,40577.63,4492,4538
6662,WDBBA48D6GA047007,23716.84,6734,82
6663,WDDZH8KB0KA682507,121131.46,13268,46
6664,JT2BK18U830082069,4789.4,964,23
6665,1HGCM81775A005081,5886.07,1405,787
6666,WV2YB0254MG010647,15879.19,3653,6
6667,2G1FJ3DJXD9158295,24876.91,3949,181
6668,WVWVF7AU9JW285360,39642.94,3063,681
6669,WBSNB93506B582814,20989.5,4961,118
6670,WP0AB2A9XDS120597,86531.47,11303,265
6671,1G6DN57P190171066,35990.02,6067,105
6672,JTEHT05J632044214,16763.58,3842,61
6673,JHMAP1140YT008244,27604.34,6059,119
6674,WDBCA45E2MA568321,28166.11,7839,6
6675,WDDHF9BB2CA648173,18670.4,3639,61
6676,WMWMH9C56ET377490,19603.32,4110,7
6677,WMWSV9C54BTZ96813,14445.29,2228,28
6678,WVGPZ77L84D086455,9747.55,350,2
6679,WBAPM5C58BA745533,16801.08,3884,925
6680,WBAPH5G54ANM70197,9624.38,1980,289
6681,1GYS4FEJ6BR185617,20783.64,4223,12
6682,1C3BC59E6FF169249,12431.83,1359,3
6683,JT3HN86R9W0190368,6840.81,2040,87
6684,SAJWA43B275B12974,19939.76,4420,226
6685,JT3DJ81W2R0084579,15405.4,3632,26
6686,WAUXL68E14A297592,14976.0,27,3
6687,WVWAH63D048007875,18494.34,4355,5
6688,WAUD2AFD4EN011134,40019.2,5175,87
6689,WBAPT73518CX00736,9222.2,1991,52
6690,4A3AL54F5XE045792,25000.0,0,1
6691,WDDDJ76X26A014986,17423.25,3379,56
6692,JTEBU4BF3DK158229,33602.81,5456,663
6693,WDDPK7FAXGF124436,47180.7,5591,3
6694,WBSBL93493JR19215,21332.78,5137,98
6695,WDBFA66E5NF057620,10122.83,3160,47
6696,WBSBG9326VEY74118,32903.52,10338,7
6697,1C4SDJH9XMC788635,75657.6,5832,449
6698,WBAKG1C52BE618151,16801.08,3884,925
6699,ZARFAEAVXH7557862,54066.35,6487,152
6700,1GTHK23192F204423,12435.98,3316,166
6701,WDDLJ9BB9CA031409,23869.89,4033,281
6702,WDBUH83J25X182729,8735.42,2009,23
6703,4USCH7322TLE00718,9439.45,2656,76
6704,WP0AB2A75HL122935,78654.03,7961,158
6705,1ZVBP8JZ0D5279956,59769.77,8524,176
6706,JM1NA3511L0159653,11342.12,3059,77
6707,JTJHT00W964005937,22362.72,5155,141
6708,WAUGU54DX1N011456,8243.5,2467,2
6709,WBAEP334X3PF02494,5809.09,1454,14
6710,WP0AD29908S783097,92431.06,18870,49
6711,WDBUH87X58B217795,10220.52,2715,32
6712,1G6AE5SX7D0155733,17379.71,3110,301
6713,JM2UC1212E0867312,7432.09,2600,3
6714,ZAMBC38A450019426,21144.34,4843,10
6715,5YJSA1CP9CFP01842,35431.6,4074,23
6716,WVWML73C89E543457,6919.39,1490,156
6717,JTJHT00W153555105,17898.68,4512,77
6718,YS3FH71R896001697,8303.09,1117,8
6719,1G1YY22P5R5122377,13798.4,2918,112
6720,3D7MA48C74G238326,19669.99,4870,330
6721,WUABWGFF6KA907217,63569.36,4116,217
6722,JT3HJ85J9T0119870,19469.1,4314,20
6723,YV1RH527262537967,9566.57,2814,16
6724,WDDUG8JB6JA338533,116394.62,12440,153
6725,WP0AA2959JN151726,25447.33,4196,4
6726,1J4FA49S94P766397,14058.67,2872,369
6727,YV1AS8809P1480247,6140.13,1470,6
6728,WUABWGFF0LA903150,67478.67,4063,92
6729,SAJWB6BC1G8K29914,48434.25,6982,168
6730,WDCYC7DF0HX273874,129023.1,17029,418
6731,JT3DJ81W5R0081403,15405.4,3632,26
6732,JHMAP11491T005851,27254.86,6312,127
6733,2GCDC14H6G1174376,27229.23,6073,16
6734,5GRGN23U23H117383,17954.37,4059,830
6735,WBACB3322RFE19502,4948.34,1347,2
6736,6G2EC57Y79L300692,19314.7,4126,331
6737,WVWVA7AU9KW190376,43107.9,2970,890
6738,WBA2G1C52HV638912,35914.39,3331,209
6739,JTJHT00W364009627,22362.72,5155,141
6740,WDBSK76F74F066974,24100.22,5323,30
6741,2C3CDXGJ2KH753895,45016.48,3676,2459
6742,JF1SG66628G718130,7600.06,1811,62
6743,JTEHT05J662085933,22671.49,5112,79
6744,JTJHT00W274022662,23873.71,4872,56
6745,1C3BJ45K7JG381799,4996.53,1002,3
6746,1G2MG35XX7Y123681,14694.0,3706,187
6747,WP0AA2A91NS205560,129255.65,11264,83
6748,YV1A0MSWXJ2378548,48900.66,5733,15
6749,WAUB1GFF1G1023850,29944.37,3143,430
6750,WBALM7C51G5B60046,40745.97,3851,70
6751,1G1YY2254T5115359,20107.83,4846,42
6752,ZARBA541XG1037024,11717.21,3273,27
6753,1FT7W2BT3GEB53646,44774.71,8865,6069
6754,SAJPX1147SC746790,3496.46,709,2
6755,WBALM5C59BE378231,24630.17,4152,189
6756,WAUKF78E17A163936,7320.03,1878,38
6757,JN1CZ14S2GX106281,7294.96,1610,4
6758,JF1SG69654G724901,7696.84,1822,57
6759,WAUUL98EX6A166913,12695.02,3476,4
6760,YV1SW53DX22226874,2794.63,282,2
6761,ZFFAA54A260145536,121877.47,17841,11
6762,1G1YY22G435135385,24108.01,4975,738
6763,WP0AA0946EN456277,15458.34,4972,24
6764,5YJSA1E26HF209441,62366.22,7783,739
6765,WAUWGAFB2AN000488,9678.0,1198,5
6766,WVWUF7AU5GW228660,31162.6,3561,752
6767,SALME1D44CA383325,20041.21,3914,388
6768,WDDGF81X88F145048,9080.21,1861,1012
6769,WBS8M9C59J5L01141,67138.06,7295,1075
6770,JF1GR7E64EG200099,21187.75,3399,462
6771,WP1AC29P85LA91479,12664.17,2944,34
6772,WUAYU48HX8K800123,36882.73,7136,16
6773,SALTP19484A836541,18801.88,4586,10
6774,WDBUF72XX7B002001,9668.3,1991,67
6775,WDBHA33G0XF795552,20137.8,4338,5
6776,WDBFA68F4XF179653,13600.4,3632,113
6777,1ZVHT88S175196040,40069.18,6748,383
6778,WDBSK71F89F144239,30280.43,5756,391
6779,WVWFV71K97W191493,7872.82,1814,83
6780,JF4GG22635G053225,6903.05,1800,20
6781,WDBGA76G4VA343662,18870.03,7049,4
6782,WP0AA2A82EK171460,47068.79,5656,274
6783,1G1YY12S635117839,29279.01,5643,244
6784,WBADT53442CE93025,6189.64,1840,42
6785,WP0CA298XYU622950,13790.52,2827,154
6786,WBADT63472CK28053,6189.64,1840,42
6787,WBAFR9C57BC271129,15022.7,2969,289
6788,SCA664L50GUX66442,196925.07,33097,3
6789,W2W4EBVY9MT055538,64418.75,14055,4
6790,1G1BL52P8TR155542,24143.64,6271,110
6791,WBABW53404PJ96308,8632.28,2197,163
6792,1G6DV1EP9B0135272,38233.67,7058,241
6793,2C3CDZFJ9LH213748,49394.0,4960,1798
6794,WAUUL78E88A168456,16910.27,2928,9
6795,1FAPP64R9MH145069,12815.0,3841,3
6796,SALTW19464A842549,11487.28,2738,56
6797,JT8CH32Y8W1001070,11695.16,4292,5
6798,WDBSK74FX3F041410,24410.49,5969,104
6799,ZAMGJ45A680038411,31782.9,5209,93
6800,JN1HZ14S3KX292797,20412.7,9451,3
6801,WDC0G8JB2KF490848,80023.05,10724,248
6802,JF1VA2U63F9810732,29582.52,3915,349
6803,WBAVD33546KL52608,7445.81,1738,152
6804,WP0AD29987S784349,95978.72,21189,165
6805,SALTY1244XA900697,6401.98,1726,9
6806,WAUXD68D01A131189,22720.06,4838,5
6807,JM1NB354950413507,15537.58,4483,14
6808,5UXCX6C07M9D88466,107509.68,9359,193
6809,1G1YY24U755101897,25731.25,4321,1436
6810,1FA6P8CF6H5259570,34884.31,4194,4834
6811,WBADN53491GC98345,9759.82,2539,13
6812,JTJHT00W754002212,17898.68,4512,77
6813,WBSBL93433JR22966,21332.78,5137,98
6814,1G6A15S65H0143296,74124.79,6829,179
6815,JT3DJ81W4R0060879,15405.4,3632,26
6816,1JCCM87E4BT004974,21233.61,5880,17
6817,JM1NA3512P1407344,9295.97,2699,26
6818,JHMAP21406S001660,30141.94,5725,111
6819,YV1RH52Y742320999,8979.89,2074,19
6820,55SWF4JB6FU077075,22762.94,3036,1717
6821,JTEHT05J742064795,17089.44,4113,92
6822,WP0AB2A9XAS721018,76450.24,12874,57
6823,WBA1J7C56GV360076,31291.06,3606,371
6824,JT6HT00W0Y0118776,12915.13,2964,103
6825,WMWRE33576TN26423,7319.32,1677,305
6826,WDDHH7EB6CA543730,35655.83,4979,53
6827,WBAEB8409E6996442,23385.49,5872,4
6828,WBAFR9C56CC271513,16840.71,3158,125
6829,WDBJF65J21B335997,4903.59,1316,70
6830,1FA6P8JZ5J5500280,64077.41,7007,475
6831,JF1GC6751YH505767,15795.5,5931,2
6832,WBSDE93451BZ99302,32576.16,6726,16
6833,WVWPF7AJ2CW337915,20717.26,3501,163
6834,1GCES14P63B100335,25992.05,5136,136
6835,4S4BT63C245101540,10899.85,2498,13
6836,1ZVBP8CF5B5145377,21686.36,4316,937
6837,WP0AD2A98HS166669,173701.1,16398,217
6838,WAUBGAFL7EA014388,26087.4,4121,392
6839,WP1AA29PX8LA26272,11489.51,2414,137
6840,2G1FP32P6S2133129,12162.84,3175,99
6841,WBS2U7C09M7J39969,72878.2,7535,141
6842,WP0CB2A94HS155845,124028.02,15450,259
6843,VF7AZKA00KA073711,49900.0,0,1
6844,JTJBT20X550075581,13224.84,2921,327
6845,WDDNG86X39A261205,16298.84,3459,233
6846,ZAMBB18A840012811,26473.44,6636,14
6847,1FA6P8CF6F5412817,31659.11,4257,4023
6848,WDBWK73F08F180116,24466.53,5380,17
6849,1G1YY24U955105840,25731.25,4321,1436
6850,YV1RH527752476856,8037.48,2434,18
6851,JA32W8FV9BU008830,29012.84,5368,49
6852,JT3HT05J5Y0085574,13966.66,3285,109
6853,JTHFN48Y820016770,14929.01,3629,647
6854,JT3FJ60G4G1133876,28198.83,6917,6
6855,WP1AC29P18LA80392,18280.72,4423,74
6856,WP0AA2967NS820091,28945.23,10633,6
6857,SALMF134X8A284904,12043.27,2640,121
6858,1FTRF12547NA74264,8171.2,1968,470
6859,JT3DJ81W4R0088648,15405.4,3632,26
6860,WBAGG83411DN81247,10406.85,2721,19
6861,ZARFAEAV3J7586772,58082.84,5389,181
6862,1FMDU34X5RUD85961,3089.86,1053,17
6863,JHMBB624XXC002738,7219.1,2096,14
6864,1G1FG1R70J0131418,43875.14,4476,1269
6865,WDBPJ78J61A017509,14130.91,3302,18
6866,1J4FJ68S5SL652804,5208.37,1167,12
6867,JM1NB353210205552,9699.7,2207,161
6868,WAUMV94E08N010505,10672.03,2404,44
6869,WP0CA299X1S654100,29557.84,5704,172
6870,SCFBF03B68GC09772,46079.27,6588,15
6871,1G1YY25U275104353,27461.32,4392,892
6872,2G2FV22G212105788,21581.17,6631,44
6873,WBSFV9C57DD096854,37284.77,5982,209
6874,WBAUC73588VF22799,12869.56,2743,160
6875,1G8EK18H8EF188443,32747.0,7745,7
6876,SAXXL2S1020374555,13900.0,0,1
6877,WBAWB73528P155847,11906.29,2773,644
6878,JM1FE173750161146,7774.51,1691,57
6879,5TFHW5F19HX602848,40986.64,5033,1074
6880,WP0AB29951S686831,61140.51,12430,76
6881,1G1YY2182J5117264,12143.96,3072,42
6882,WBSKG9C52DJ594521,41292.16,9070,229
6883,WDDJK6GA9JF054191,72307.06,8778,140
6884,WAURD68DX1A128146,13834.12,4471,17
6885,SALHC1347SA655759,28213.58,7964,11
6886,WBA6B4C5XFD899919,36941.51,5858,208
6887,JTEHT05JX22026474,14276.25,2775,62
6888,WP0AB29926S743333,55700.73,10640,161
6889,JT3FJ62G2K1112126,19474.9,1378,2
6890,WBABD534X6PL18178,9439.74,2190,135
6891,JH4KA8170PC800059,8422.29,2170,4
6892,JTEHT05J352076055,18962.93,4960,58
6893,WP0AB2A92ES121163,91385.34,12298,261
6894,WAU3VAFR0CA015247,22898.57,4357,56
6895,JT3HN86R210359283,7475.5,1887,242
6896,WF0DP3TH9G4115650,35820.8,4091,443
6897,JHMEH6269PS005293,7780.04,2093,11
6898,JTJBT20X480152011,17703.69,3729,496
6899,WDBSK79F16F110515,49571.11,7853,9
6900,WBAJE5C55KWW09706,47005.51,3803,905
6901,WAUMR44E96N022012,14714.04,4812,5
6902,1FAFP47V41F222754,18392.95,4499,82
6903,WDDGJ7HB8CF776023,34082.08,7727,73
6904,JN1AR54F29M251987,69743.81,9316,136
6905,WDCYR46EX4X143001,40276.5,6750,6
6906,WP0CB29829U730316,36564.41,5645,29
6907,SCFBF04B88GD08060,50811.58,7415,45
6908,1G1YY318XH5102950,12591.76,2976,78
6909,3C3CFFFH5DT749126,13202.71,2842,665
6910,JM1NA3511P1419226,9295.97,2699,26
6911,1G6AN1RYXG0100172,43389.64,4787,304
6912,WDCYC3HF5EX228119,76016.62,8912,125
6913,JF1GR7E67BG833157,16799.65,3262,442
6914,JF1CX3537NH101046,22981.07,2626,3
6915,5UXFA13594LB09017,6141.12,1445,125
6916,WUADU78E78N901513,38638.14,10858,32
6917,5YJ3E1EA8JF019419,46433.81,4352,3544
6918,1FTFW1R67EFC97763,41791.87,6744,1119
6919,WP1AC29P96LA92710,15036.68,3527,48
6920,WP0BA29982S635123,38617.96,10587,17
6921,JTJHT00W564007071,22362.72,5155,141
6922,WP0AA2968RS820378,30218.58,9028,4
6923,JACCN57X2X7990745,10296.42,2057,6
6924,JH4DC53045S011255,9659.39,2254,20
6925,WP0CA29923S651629,33403.5,5654,146
6926,JNKCV54E83M207166,7864.76,2092,94
6927,WBSDE93433CF93583,37973.51,12339,20
6928,WBANN73547CN03740,8735.35,2213,26
6929,JM1NC25FX60106938,12112.33,2686,551
6930,ZFFYT53A510126448,103153.48,18086,37
6931,WP0CA29903S651998,33403.5,5654,146
6932,WAUGL68E95A464007,10491.41,2447,37
6933,1C4HJWEG3CL169750,24973.26,3580,2809
6934,JTHBN36F340156707,10391.48,2419,310
6935,WP0AA29858U761049,27280.95,5684,145
6936,WAUGE58B5MA006294,12500.0,0,1
6937,1FATP8FF2L5166181,42855.47,4839,3694
6938,2G1FS1EW7D9205987,24876.91,3949,181
6939,JTHBP5C2XB5009582,38021.05,6803,36
6940,WP1AB29P46LA60704,10315.56,2305,128
6941,5TEVL52N41Z795977,9555.87,2393,116
6942,SALMF1D40CA366163,20041.21,3914,388
6943,WDDNG79X18A197315,42146.52,14535,6
6944,1J4FA69S93P310815,15771.64,3646,69
6945,JH4DC53012C041688,8434.77,1935,16
6946,JTEBU11F870100245,17256.33,3330,2460
6947,JM1NB354840405588,17594.93,3962,35
6948,WDDHH8JB3EB034865,26136.77,4230,170
6949,SCA664L51CUX65729,135794.19,13682,30
6950,4T1FA38P66U105746,7280.67,1867,529
6951,1J4FF47S3YL263904,6220.74,1724,156
6952,5GTDN13E278238713,11869.21,2469,1150
6953,TRUWT28N721028846,8662.84,1993,24
6954,4JGDA7EBXGA701808,55065.76,5542,22
6955,WBA3B9G54FNR99387,25763.51,4192,382
6956,WDBCA45D5HA292312,16892.55,7201,2
6957,WDDGF7HB7AF371270,27615.82,4367,45
6958,WDBFA68F31F197441,15110.5,3607,50
6959,1G1YB2D47N5121052,91108.61,13414,1329
6960,WDBNG78J41A200333,9919.25,2595,8
6961,1FAFP46V6XF196037,16743.45,3096,65
6962,JACCH58R9M7912661,10000.0,0,1
6963,1G1YC2D40M5105917,114109.87,13863,1111
6964,WP0CA2989YU627279,13790.52,2827,154
6965,WBAGG83461DN85469,10406.85,2721,19
6966,5UXFB93552LN79504,9469.95,3175,10
6967,WBSFV9C53DD096804,37284.77,5982,209
6968,WUA1CBF22MN902886,145475.65,10876,77
6969,WDDTG5CBXJJ370120,47158.3,4362,85
6970,WAUMGBFL0BA135645,19649.25,3776,52
6971,SCFEKBCRXFGS01380,114387.66,13112,32
6972,WBAHL83577DT89560,9058.17,2001,40
6973,JM1FC3511J0100999,15683.94,3670,15
6974,JHMAP1148YT004541,27604.34,6059,119
6975,JTHCP5AY8LA008144,94391.24,4919,36
6976,WDBSK71F97F125728,21594.46,4817,370
6977,5TBBT44105S472612,12221.85,2765,684
6978,5YJSA1E27GF166968,53294.24,7036,684
6979,YS3AL75L1N7005822,6998.79,2178,3
6980,WBAAE5404H1694496,9997.42,2254,7
6981,WVWAF63DX48008358,7596.03,1742,23
6982,WBSBK9333XEC43355,18065.14,4662,65
6983,WVWKC71K08W066100,14253.16,3097,159
6984,WBAWB73589P158821,12964.99,2919,422
6985,WBSBR934X4PK06756,21848.86,5900,112
6986,WBSFV9C55ED594102,42563.14,6170,224
6987,WAUC4CF51JA044989,48801.18,4859,964
6988,WDBCA39E2MA573541,16764.9,3966,19
6989,1FMDE5CP2MLB00481,69492.05,7768,2
6990,WP0AA0946DN459338,13486.16,4082,13
6991,WBSBK9337WEC42188,19252.19,5467,37
6992,WBAJB9C57JB035356,54132.93,5529,817
6993,WBSBR93442EX23222,20534.7,4952,115
6994,WBSCD9326VEE06695,18076.02,4529,15
6995,JA3AH86D25U033733,30738.44,4880,17
6996,SAJDA15B41MF33014,12499.52,3821,9
6997,WBSKG9C54CE798177,36309.13,7372,150
6998,JM1NB353710209256,9699.7,2207,161
6999,WDBLK70G02T115307,10144.08,2519,38
7000,3FADP4GX6FM149449,16191.99,2794,391
7001,YV1SW61T542394781,4642.5,1330,27
7002,1MRBP98L3EY729994,3900.0,0,1
7003,WBABS53483JU99124,7875.55,1837,47
7004,WVWRF7AJ8CW309884,20717.26,3501,163
7005,WP0CB2944LN480138,25108.37,7487,23
7006,WAUPN44E97N014938,15283.52,3443,37
7007,WBADN5336XGC91983,11244.17,2211,5
7008,WDBBA45A8BB009520,14143.27,3769,23
7009,WDBJF74JX2B434611,15115.01,4911,6
7010,JHMEG2174SS000307,8497.5,4953,2
7011,WBACC0329WEK25754,5888.0,0,1
7012,WBAPK7C5XBA773321,10907.65,2283,1970
7013,WAUSFAFL7AA053334,11092.16,2399,125
7014,JM1BJ227X30644914,5291.75,2151,4
7015,WBSKG9C51CE798279,36309.13,7372,150
7016,WP0AB29913S685548,69315.06,14885,91
7017,WP0AA298X7U762843,26578.66,4801,194
7018,WDCYR49E12X133689,38794.49,6404,80
7019,SAJDA42B71PA17105,16688.81,4583,22
7020,2G1FP22P4V2152048,14679.27,3963,97
7021,4JGDF7DE8HA811982,52645.82,6965,518
7022,1ZVFT82H965221222,13565.53,3254,1089
7023,JTMHY7AJ7D4012320,44456.42,7001,136
7024,WBS4Z9C57JED22492,63475.46,8121,756
7025,WDBDA29D0MF816496,5130.42,1416,3
7026,WAUMR44E25N013375,19345.6,4276,4
7027,WBSBL934X3JR21667,21332.78,5137,98
7028,JTJBT20X340027852,12317.39,2986,494
7029,3FADP4GX6EM122976,15072.94,3161,293
7030,WAUDGAFL6DA218817,25871.68,3662,48
7031,WBSBR93402PK00168,20534.7,4952,115
7032,1FAFP42R94F178622,12128.62,3144,297
7033,JM1NA3513L0121731,11342.12,3059,77
7034,5UXFA53533LH80723,5402.97,1379,110
7035,WBS3R9C58HK709766,56065.71,7159,354
7036,WBAAD2304K8847783,22500.05,10606,2
7037,1FA6P8JZ1G5523290,56940.01,7008,605
7038,WDBEA66E6PB923198,17452.16,5621,13
7039,SCAZN02C5RCX54854,33250.09,10400,3
7040,WBASP0C5XDC988076,20125.09,2395,13
7041,WBAGH83431DP25474,7410.8,1817,24
7042,5YJ3E1EA3JF165906,46433.81,4352,3544
7043,JTJHT00W064006460,22362.72,5155,141
7044,WBSKG9C58DJ592806,41292.16,9070,229
7045,WBSPM9C5XAE202274,30741.07,6149,94
7046,WUAC6AFH1EN900904,45883.27,6052,39
7047,JT3HN87R9V0068140,7744.63,2393,46
7048,JM1NA3519M1220369,9707.44,2687,60
7049,JTJHT00W823522632,13892.51,3454,71
7050,WP0AA29961S621621,31410.06,6988,72
7051,WBADR6346YGN91489,9998.0,0,1
7052,4JGBB77E78A341717,18133.42,3510,29
7053,5YJRE11B681000304,89900.04,56568,2
7054,WAUKC68D81A133964,5122.84,855,4
7055,JM1NA3516N1300083,9951.4,2825,30
7056,WDBFA67E0RF099567,10162.42,2903,24
7057,JTHYP5BC5L5007518,92261.24,9685,21
7058,1ZVFT82H765125699,13565.53,3254,1089
7059,JTHBP262985001069,30746.44,4681,112
7060,WP0CA2996VS341163,74023.84,15056,35
7061,5YJSA1E28HF230260,62366.22,7783,739
7062,JB3XE74C7MY008439,23818.68,5695,9
7063,JM1NB354740408837,17594.93,3962,35
7064,3C3CFFFH2JT377689,21249.19,2377,42
7065,WBSWL93548P330040,29225.34,5695,356
7066,1J4FF47S3YL166587,6220.74,1724,156
7067,WBAYA8C54EDS15402,27019.96,4007,103
7068,WVWEV71K67W086115,7616.29,1703,132
7069,WP0CB2A95GS154427,113448.73,13968,81
7070,WDDHF7EB0CA641237,35655.83,4979,53
7071,WDDUG8JB4KA461989,136574.22,19952,190
7072,JTJBT20X060123151,14575.22,3318,484
7073,4USCH9340YLF84304,10625.64,2580,176
7074,JT8BH28F1X0147815,6779.86,1887,37
7075,WP1AD2A27DLA73034,35985.56,6455,220
7076,1B3JZ65Z95V501808,62255.09,10285,85
7077,5GNRNKEP4A8140694,41500.0,0,1
7078,3GNDA63X88S648577,8543.29,1770,57
7079,1G1YY12S825111071,27736.17,5165,173
7080,1GT40FDA2NU100172,115139.0,0,1
7081,KNAE55LC0J6024398,40633.31,3409,1068
7082,SAJXA1GE5BMV12773,20136.78,3935,314
7083,WDBSK75F53F030765,15726.05,3557,554
7084,SAJHY1747NC654950,6332.19,1496,4
7085,WVWPF7AJ1DW065438,22165.65,3926,176
7086,JTHFN2EY9A9021737,35689.6,6044,10
7087,WDDNG76X17A046770,19090.85,4458,40
7088,JT3HT05J1X0047189,13002.52,3249,62
7089,1G1YY22G5V5105007,17461.9,3699,59
7090,JT3HT05JXY0089247,13966.66,3285,109
7091,WBSBL93483JR21800,21332.78,5137,98
7092,WAURVAFD7BN018250,19527.5,3682,235
7093,WDDDJ76X56A070050,17423.25,3379,56
7094,WP0AA29933S623295,38607.3,7941,121
7095,JM1FB3313C0603927,10500.0,0,1
7096,1FT8W4DT2MEC96693,97587.01,12817,414
7097,WP0AC2A78FL070307,76151.06,11794,45
7098,ZFAAS00BXC5001820,17066.37,5582,6
7099,1G2MB33B26Y105079,12098.19,2851,511
7100,2G2FV22P9S2255267,13133.1,3684,63
7101,3TMAZ5CN8JM064882,37020.8,4115,9908
7102,SCAZS0007FCX13543,22721.25,6611,4
7103,5UMBT93528LY53985,28348.39,6325,13
7104,JA3AN74K2RY023366,30728.21,5429,9
7105,4USFE83557LY63154,9149.99,1880,209
7106,SALTW19464A834533,11487.28,2738,56
7107,WDDXK8CB0HA026789,66712.11,14360,690
7108,JTJBM7FX7A5012822,22186.68,3240,303
7109,YV1FX8853H1112103,9000.0,0,1
7110,JT8UF11EXN0123486,5001.2,1059,10
7111,1FMDE5BH2MLB07425,69492.0,7768,2
7112,WA1YD64BX3N037919,4949.66,1118,18
7113,3GNCA63X88S710264,8543.29,1770,57
7114,WBS3U9C55FJ968586,45802.17,5631,1089
7115,WDDUG8FB2FA188842,47341.59,8451,1735
7116,WDDHH8HB1BA408767,17377.07,3882,149
7117,1G1YY2255T5117279,20107.83,4846,42
7118,JM1NB354740406182,17594.93,3962,35
7119,1FADP3L97HL307089,22207.97,2779,1336
7120,WUAANAFG8F7001383,126849.02,19772,28
7121,WP0AB29897U780070,32706.63,6081,149
7122,WBSDX9C58BE783902,33375.0,6760,466
7123,JHMEH6165PS007754,7780.04,2093,11
