,VIN,Num_Days
7058,3TMLU4EN0FM167610,90
7059,WDDNG76X87A082309,530
7060,WP0AB29928S731069,713
7061,JTEBU4BF4CK144726,361
7062,WAUYP64B41N166004,145
7063,WBSNB93587CX07800,305
7064,2G2FS32S7S2243900,306
7065,JT3HN87R6Y0266226,235
7066,JTEBU14R98K025891,398
7067,JM1FC3311L0801628,384
7068,1G6DV8EP9E0159617,573
7069,JTEHT05J552079832,383
7070,WP0AA0956GN153897,619
7071,19UYA42651A032738,676
7072, HCR32-289461,349
7073,WVGMB77L88D031842,551
7074,21A180M0N0B66AF2G,388
7075,YS3DP75G317013595,378
7076,WBSCL93471LJ80464,101
7077,WBAAA1301H2321920,567
7078,2C3CDYBT2DH733664,105
7079,WBSNB935X8CX10358,403
7080,WP0CD2A99CS773178,130
7081,GC8004372,285
7082,ZFFEW58A450142696,381
7083,4JGDA7EB5EA271909,462
7084,WBAHN835X7DT75324,538
7085,JF1GR8H65EL200881,90
7086,HZJ73-0006227,90
7087,JT2MA67L7D0050314,139
7088,2B3LJ74W78H300192,378
7089,JF1GD70675L516142,382
7090,WDBEA34E4RC063560,609
7091,WAUDN74F68N019769,516
7092,WBS43AZ08NCK21054,90
7093,SALPM164X2A464325,341
7094,4TAWN72N8VZ274235,375
7095,4USBU53596LX00313,517
7096,WDBSK76F06F109022,446
7097,3D7KU28C14G251012,139
7098,JT8BD69S210135050,532
7099,1FMNU45S74ED18195,312
7100,2BCHV81J0JB506570,396
7101,WDBGA70E6SA256994,262
7102,WBAGN83483DK10577,270
7103,1HGEM1153XL054719,711
7104,WDDGF5EB0BR174756,90
7105,WBAGJ832XVDL43435,437
7106,WF1BT81VXKE797252,635
7107,WP0CB2A87JS228879,166
7108,1FABP28M9GF292090,90
7109,WP0AA2999XS620374,90
7110,WBS3R9C59GK335635,354
7111,JHMZE13712T001441,391
7112,WBSBR93433PK04457,630
7113,JN1CZ24H3PX535990,703
7114,5YJ3E1EA1HF002620,651
7115,1G6DW52P4TR701733,670
7116,JNKBY31A2WM400586,633
7117,SALMF1E42BA348454,293
7118,JTEHT05J472112466,474
7119,JF1ZCAD11J9600925,430
7120,WBS3C9C56FP806286,346
7121,WBSPM9C59AE202332,642
7122,1FMEU15N6NLA64694,90
7123,WDDKJ7CB1AF022170,104
7124,WUAC6AFR5DA901181,242
7125,WBSCM9343YLC61360,668
7126,1ZVBP8CF6E5270330,549
7127,2C3CDZL99KH595420,90
7128,WDBDA24AXEA029454,725
7129,WUARU78E17N901656,761
7130,JT6HJ88J2V0178731,154
7131,H56A0074621,318
7132,WDBUF77XX7B094638,90
7133,WBSKG9C57DJ592960,782
7134,UCF21-0018074,665
7135,PG6SA101203,697
7136,JT3FJ60G2C0051807,90
7137,SAJMW1341RC674918,586
7138,1GTEK19R0WR515608,363
7139,5YJ3E1EC4LF625143,497
7140,WDBSK74F33F048814,522
7141,WBABW53406PZ40718,313
7142,WDBRN40J44A609647,567
7143,ZFF67NFA9A0174526,243
7144,WDDGF77XX9F237393,479
7145,1G1YY3D79K5117496,326
7146,1G1YP2DW9B5108429,335
7147,WBACH3346YLF71749,473
7148,1FA6P8CF1G5252945,90
7149,WP1AB2A59JLB34220,405
7150,JM1NA3516M1222144,773
7151,JT8UF11E8M0072357,244
7152,JM1NC25F080142107,90
7153,1J4GS587XLP500051,612
7154,WDDWJ8DB5KF773313,151
7155,ZAM56PPA0E1078335,305
7156,SCFEBBAKXBGC14777,90
7157,WBAJB9C50JB286039,132
7158,1GNES13H862261985,565
7159,1FACP44E6LF161661,123
7160,JM1NA3535V0730839,90
7161,YV1SZ592451189070,374
7162,5GNEN13L598122614,305
7163,V26-4207624,371
7164,1C4HJXFG4JW262552,154
7165,1ZVBP8JS9B5142630,178
7166,WBSBR93424PK08159,90
7167,JF1GM6753XG403193,430
7168,JTHFN48Y230047062,356
7169,WBAGG21000DG25804,276
7170,JM1NDAC75G0118094,518
7171,1FTFW1RG6JFA96262,382
7172,1ZVBP8CU7D5249242,90
7173,WDDHF9AB1AA157804,341
7174,WBSBL93453JR22208,90
7175,1G1FK1R6XK0132017,182
7176,WP0CB29884U661818,327
7177,JT3HJ85J5V0163772,145
7178,3D3HA16H54G176263,244
7179,WBA3K5C50EKT33254,497
7180,WP0AB29856U784843,194
7181,WBAGG83411DN87498,230
7182,JT8CD32Z8V0040637,201
7183,SALMF134X8A284904,129
7184,WBSPM9C50AE202395,133
7185,1FTFW1EFXEFA86627,276
7186,WUAAWCF5XMA902150,290
7187,1ZVBT22L4K5253053,329
7188,WP0CA29893U620230,650
7189,WBSWD93539P362377,343
7190,KMHGH4JH2EU077211,405
7191,WP0JB0928GS861833,690
7192,WV2NB47042H093348,605
7193,JT3FJ80W4N0049868,601
7194,JTJHY7AX1D4110115,654
7195,3C3EY55E25T290689,354
7196,WBSDE93421BZ98737,524
7197,1VWBG0179BV040760,349
7198,SAJHX6249VC790228,528
7199,SALHV1244KA357570,706
7200,WD3PE7DC7E5901495,90
7201,JN1AR5EF5HM820599,90
7202,1J4FA49SX2P703032,251
7203,WBANW5C51ACT56589,90
7204,JZS155-0014916,481
7205,1G1YZ26E095107775,143
7206,1FAFP45X9WF248388,447
7207,5UMDU93528LM08670,475
7208,JN1CZ24D6SX570707,500
7209,WBSKG9C5XDJ593682,125
7210,1G2AM37R6EP305259,427
7211,WP0CA2A87GS120077,433
7212,WDDZH8KB3JA380997,94
7213,WP0JB0926KS860298,187
7214,2FTZF073X1CA86143,287
7215,1GCDK14K3MZ167970,235
7216,WDBLK70G83T132194,244
7217,55SWF8HB2FU086773,194
7218,WF0DP3TH2J4126562,523
7219,GC88019316,314
7220,4S4BT63C846102072,388
7221,SALME11455A197221,209
7222,WZ1DB0C08MW040256,90
7223,4USBU53527LX03507,500
7224,WDDNG71X38A222131,285
7225,1G1BL52P8SR170136,490
7226,WBSNB93548CX08265,410
7227,WBSJF0C00LCD66425,424
7228,WDBFA67EXPF072633,144
7229,JT8JZ31C1N0004553,522
7230,WBA4P3C35HK528778,138
7231,SA9AUMCA9ET211013,411
7232,WDBCB25D1GA246959,243
7233,WUAPV64B73N904856,116
7234,1LNBM82F1KY715835,459
7235,1ZVBP8FF7E5315710,115
7236,WBAWL73527PX50287,208
7237,WBY2Z4C5XKVB81922,90
7238,WDDNG7GB4CA457805,675
7239,WP0AB2A87KS278139,90
7240,1J4FA69S53P375466,482
7241,H56A-0059898,574
7242,PY32402355,228
7243,HA42220125,601
7244,JT8CD32Z7Y1007336,612
7245,JN1AZ34E93T012381,214
7246,SAJWA0JC7BMS01407,755
7247,WP0JB2924LS860491,90
7248,1G1Y72D48L5110267,276
7249,WBSCD9324WEE08396,101
7250,WBSCL934X1LJ80572,410
7251,WVWLK63B24E218909,125
7252,WDCYR49E23X142385,90
7253,WP0AD2A81MS281695,185
7254,WUABWGFF1J1901713,90
7255,WP0CB29924S675430,90
7256,1C3AN69L34X000999,719
7257,WBSDX9C5XBE584222,417
7258,1FTWW33F3YEB52833,550
7259,JA3AW86V78U047713,132
7260,WAUGL78E06A044062,593
7261,WBA8B7G56GNT95495,90
7262,1HGCT2A86FA004045,172
7263,JM1NC2LF4C0225146,152
7264,1FADP3L92DL191911,363
7265,JN1AZ44E39M411098,223
7266,JACCN57X4X7990682,90
7267,JTHFN48YX20017516,271
7268,WDDKJ7CBXAF037461,444
7269,WPOCA29872U623173,90
7270,1G8MB35B07Y139848,90
7271,1FADP3L91DL145194,94
7272,1C6JJTAG2LL173057,451
7273,WP0AB2A70HL124012,412
7274,SBM11AAA1CW000581,363
7275,WDBUF76J63A365904,497
7276,9BWDE61J224049263,678
7277,1G1YY12S435114650,594
7278,2HGEJ1122SH516563,556
7279,JT8UZ30C6N0003882,90
7280,1G1FJ1R65K0136091,690
7281,5YMGY0C50CLK27794,133
7282,YV1SZ59HX41126493,396
7283,SALMF1E44BA330019,90
7284,5TFCZ5AN4LX228542,391
7285,WDBSK72FX7F118771,514
7286,WDDWJ8GBXLF971480,468
7287,WDBEB93D0HF021490,361
7288,JTHD51GF8L5007657,144
7289,WV2NB47032H101455,332
7290,1C6JJTBG1LL105668,245
7291,JM1NDAM73H0100855,90
7292,SCFFDABE6AGB12683,118
7293,JHMAF533XGS035552,627
7294,WAUFB0811GA088351,704
7295,ZFFYT53B000122605,718
7296,WP0CA2A85DS114337,90
7297,WBAAJ12080CL58656,361
7298,WBA3X9C56GD869805,440
7299,WDBTJ56JX6F176274,502
7300,WDBLK70G92T110414,600
7301,55SWF8HBXLU331802,90
7302,JT8UF11E8L0039812,630
7303,1FTSW31F5XEA10743,90
7304,WBSCD032XVEE11443,108
7305,WDBUF26J95A538272,587
7306,WBAPK5C57BFT74115,355
7307,WDDJK6FA1GF041915,154
7308,WP0AA2925MS810381,90
7309,2C9T16S63G2145079,542
7310,WP1AB2A2XBLA54559,90
7311,WBAVB735X7PA66234,297
7312,JTHBP262985001587,293
7313,1G1BL52P7TR127554,500
7314,2HGFC3A53LH753911,417
7315,H22A-0106372,90
7316,JB3XD64BXNY040548,122
7317,SAJWA4DC0DMB49661,165
7318,JM1FD3335R0300037,187
7319,WDBLK65G33T137502,374
7320,WBSEG9325RCD00031,608
7321,1FA6P8JZ0H5522309,306
7322,2C3CDZFJ4GH296866,542
7323,JM1NC25F080142107,426
7324,SCA1S68475UX07645,777
7325,WP0AB2A85HS285471,339
7326,WBAGG83481DN88888,91
7327,SCFLDCFP6EGJ01535,235
7328,1FA6P8JZ5L5551376,216
7329,JHMAP114XYT002015,385
7330,1FA6P8CF4K5125891,90
7331,WDBBA48D6GA047007,598
7332,JNKNG01D7SM308411,255
7333,WDDZH8KB0KA682507,326
7334, WAUXU64B02N088956,469
7335,JT2BK18U830082069,326
7336,1HGCM81775A005081,90
7337,WV2YB0254MG010647,403
7338,2G1FJ3DJXD9158295,283
7339,WVWVF7AU9JW285360,558
7340,WBSNB93506B582814,626
7341,WP0AB2A9XDS120597,152
7342,1G6DN57P190171066,466
7343,WVWZK63B63E318309,622
7344,JTEHT05J632044214,90
7345,WBS73CH01NCH64999,167
7346,JHMAP1140YT008244,97
7347,WDBCA45E2MA568321,90
7348,WDDHF9BB2CA648173,312
7349,WMWMH9C56ET377490,493
7350,WMWSV9C54BTZ96813,678
7351,WVGPZ77L84D086455,623
7352,WBAPM5C58BA745533,207
7353,WBAPH5G54ANM70197,90
7354,1GYS4FEJ6BR185617,224
7355,1C3BC59E6FF169249,259
7356,JT3HN86R9W0190368,201
7357,SAJWA43B275B12974,747
7358,JT3DJ81W2R0084579,90
7359,WAUXL68E14A297592,774
7360,WVWAH63D048007875,90
7361,WAUD2AFD4EN011134,90
7362,WBAPT73518CX00736,90
7363,4A3AL54F5XE045792,734
7364,WDDDJ76X26A014986,90
7365,JTEBU4BF3DK158229,755
7366,WDDPK7FAXGF124436,515
7367,WBSBL93493JR19215,426
7368,WDBFA66E5NF057620,606
7369,WBSBG9326VEY74118,286
7370,1C4SDJH9XMC788635,383
7371,WBAKG1C52BE618151,90
7372,ZARFAEAVXH7557862,328
7373,1GTHK23192F204423,257
7374,4BWVF50F5KP000563,90
7375,WDDLJ9BB9CA031409,90
7376,WDBUH83J25X182729,574
7377,4USCH7322TLE00718,381
7378,WP0AB2A75HL122935,90
7379,1ZVBP8JZ0D5279956,104
7380,JM1NA3511L0159653,90
7381,JTJHT00W964005937,490
7382,WAUGU54DX1N011456,90
7383,WBAEP334X3PF02494,217
7384,WP0AD29908S783097,328
7385,WDBUH87X58B217795,465
7386,1G6AE5SX7D0155733,551
7387,JM2UC1212E0867312,140
7388,ZAMBC38A450019426,662
7389,DD51T465427,159
7390,5YJSA1CP9CFP01842,122
7391,WVWML73C89E543457,481
7392,JTJHT00W153555105,559
7393,YS3FH71R896001697,630
7394,KS3087737,445
7395,1G1YY22P5R5122377,539
7396,3D7MA48C74G238326,90
7397,WUABWGFF6KA907217,90
7398,JT3HJ85J9T0119870,369
7399,YV1RH527262537967,251
7400,WDDUG8JB6JA338533,252
7401, WBA3R1C5XGK530049,445
7402,WP0AA2959JN151726,90
7403,1J4FA49S94P766397,130
7404,YV1AS8809P1480247,529
7405,WUABWGFF0LA903150,224
7406,SAJWB6BC1G8K29914,255
7407,WDCYC7DF0HX273874,455
7408,ZBWVF50F7KP000261,613
7409,JT3DJ81W5R0081403,321
7410,JHMAP11491T005851,641
7411,2GCDC14H6G1174376,143
7412,5GRGN23U23H117383,294
7413,WBACB3322RFE19502,727
7414,6G2EC57Y79L300692,151
7415,WVWVA7AU9KW190376,90
7416,WBA2G1C52HV638912,577
7417,JTJHT00W364009627,90
7418,WDBSK76F74F066974,90
7419,2C3CDXGJ2KH753895,201
7420,JF1SG66628G718130,90
7421,WDB46320817107671,90
7422,JTEHT05J662085933,607
7423,JTJHT00W274022662,447
7424,1C3BJ45K7JG381799,749
7425,1G2MG35XX7Y123681,410
7426,BCNR33007370,90
7427,WP0AA2A91NS205560,90
7428,YV1A0MSWXJ2378548,628
7429,WAUB1GFF1G1023850,318
7430,WBALM7C51G5B60046,167
7431,1G1YY2254T5115359,314
7432,ZARBA541XG1037024,90
7433,1FT7W2BT3GEB53646,234
7434,SAJPX1147SC746790,619
7435,WBALM5C59BE378231,90
7436,WAUKF78E17A163936,621
7437,JN1CZ14S2GX106281,593
7438,JF1SG69654G724901,264
7439,WAUUL98EX6A166913,349
7440,YV1SW53DX22226874,291
7441,ZFFAA54A260145536,487
7442,1G1YY22G435135385,217
7443,WP0AA0946EN456277,276
7444,5YJSA1E26HF209441,643
7445,WAUWGAFB2AN000488,315
7446,WVWUF7AU5GW228660,90
7447,SALME1D44CA383325,123
7448,WDDGF81X88F145048,277
7449,WBS8M9C59J5L01141,482
7450,JF1GR7E64EG200099,90
7451,WP1AC29P85LA91479,283
7452,WUAYU48HX8K800123,692
7453,2FABP44F2FX205622,689
7454,SALTP19484A836541,425
7455,WDBUF72XX7B002001,553
7456,WDBHA33G0XF795552,210
7457,WDBFA68F4XF179653,367
7458,1ZVHT88S175196040,369
7459,WDBSK71F89F144239,500
7460,WVWFV71K97W191493,298
7461,JF4GG22635G053225,273
7462,WDBGA76G4VA343662,390
7463,WP0AA2A82EK171460,122
7464,1G1YY12S635117839,228
7465,WBADT53442CE93025,90
7466,WP0CA298XYU622950,390
7467,WBADT63472CK28053,644
7468,WBAFR9C57BC271129,774
7469,SCA664L50GUX66442,164
7470,W2W4EBVY9MT055538,283
7471,1G1BL52P8TR155542,90
7472,WBABW53404PJ96308,661
7473, WBA7F0C54GGM20881,179
7474,1G6DV1EP9B0135272,117
7475,2C3CDZFJ9LH213748,90
7476,WAUUL78E88A168456,252
7477,1FAPP64R9MH145069,137
7478,SALTW19464A842549,389
7479,JT8CH32Y8W1001070,287
7480,WDBSK74FX3F041410,539
7481,ZAMGJ45A680038411,329
7482,JN1HZ14S3KX292797,90
7483,WDC0G8JB2KF490848,138
7484,JF1VA2U63F9810732,90
7485,WBAVD33546KL52608,405
7486,WP0AD29987S784349,97
7487,SALTY1244XA900697,451
7488,WAUXD68D01A131189,353
7489,JM1NB354950413507,383
7490,5UXCX6C07M9D88466,269
7491,1G1YY24U755101897,241
7492,1FA6P8CF6H5259570,341
7493,WBADN53491GC98345,515
7494, JM1NA3531T0707412,392
7495,JTJHT00W754002212,90
7496,WBSBL93433JR22966,90
7497,1G6A15S65H0143296,90
7498,JT3DJ81W4R0060879,255
7499,1JCCM87E4BT004974,207
7500,JM1NA3512P1407344,745
7501,JHMAP21406S001660,215
7502,YV1RH52Y742320999,186
7503,55SWF4JB6FU077075,377
7504,JTEHT05J742064795,432
7505,WP0AB2A9XAS721018,350
7506,WBA1J7C56GV360076,298
7507,JT6HT00W0Y0118776,409
7508,WMWRE33576TN26423,341
7509,WDDHH7EB6CA543730,642
7510,Y32611883,511
7511,WBAEB8409E6996442,691
7512,WBAFR9C56CC271513,563
7513,WDBJF65J21B335997,452
7514,1FA6P8JZ5J5500280,103
7515,7FCTGAAL6NN001469,90
7516,JF1GC6751YH505767,531
7517,WBSDE93451BZ99302,185
7518,WVWPF7AJ2CW337915,633
7519,1GCES14P63B100335,90
7520,4S4BT63C245101540,327
7521,1ZVBP8CF5B5145377,192
7522,WP0AD2A98HS166669,677
7523,WAUBGAFL7EA014388,433
7524,WP1AA29PX8LA26272,90
7525,2G1FP32P6S2133129,299
7526,WBS2U7C09M7J39969,230
7527,WP0CB2A94HS155845,206
7528,VF7AZKA00KA073711,217
7529,JTJBT20X550075581,322
7530,WDDNG86X39A261205,159
7531,ZFA18300000018359,150
7532,ZAMBB18A840012811,599
7533,1FA6P8CF6F5412817,234
7534,WDBWK73F08F180116,279
7535,1G1YY24U955105840,342
7536,YV1RH527752476856,367
7537,JA32W8FV9BU008830,242
7538,JT3HT05J5Y0085574,570
7539,JTHFN48Y820016770,90
7540,WBAGF8326VDL47225,152
7541,JT3FJ60G4G1133876,333
7542,WP1AC29P18LA80392,90
7543,WP0AA2967NS820091,486
7544,SALMF134X8A284904,157
7545,1FTRF12547NA74264,179
7546,JT3DJ81W4R0088648,426
7547,WBAGG83411DN81247,248
7548,ZARFAEAV3J7586772,649
7549,1FMDU34X5RUD85961,759
7550,JHMBB624XXC002738,90
7551,1G1FG1R70J0131418,154
7552,3FTTW8F97NRA02223,189
7553,WDBPJ78J61A017509,637
7554,1J4FJ68S5SL652804,598
7555,JM1NB353210205552,90
7556, 1G1YY12S745117401,147
7557,WAUMV94E08N010505,383
7558,WP0CA299X1S654100,140
7559,SALLJGMF8JA017131,462
7560,SCFBF03B68GC09772,167
7561,1G1YY25U275104353,691
7562,2G2FV22G212105788,335
7563,WBSFV9C57DD096854,90
7564,WDBDA24C2FF078265,740
7565,WBAUC73588VF22799,398
7566,1G8EK18H8EF188443,489
7567,2FTHF36G9PCB20342,255
7568,SAXXL2S1020374555,483
7569,WBAWB73528P155847,529
7570,JM1FE173750161146,768
7571,5TFHW5F19HX602848,202
7572,WP0AB29951S686831,643
7573,ZBWVF50F5KP000310,371
7574,1G1YY2182J5117264,613
7575,WBSKG9C52DJ594521,481
7576,WDDJK6GA9JF054191,774
7577,WAURD68DX1A128146,741
7578,SALHC1347SA655759,754
7579,WBA6B4C5XFD899919,90
7580,JTEHT05JX22026474,528
7581,WP0AB29926S743333,125
7582,JT3FJ62G2K1112126,633
7583,WBABD534X6PL18178,341
7584,JH4KA8170PC800059,382
7585,JTEHT05J352076055,599
7586,WP0AB2A92ES121163,272
7587,JS3TD02V8N4103615,557
7588,WAU3VAFR0CA015247,314
7589,JT3HN86R210359283,551
7590,WF0DP3TH9G4115650,619
7591,JHMEH6269PS005293,147
7592,JTJBT20X480152011,416
7593,WDBSK79F16F110515,228
7594,WBAJE5C55KWW09706,350
7595,WAUMR44E96N022012,90
7596,1FAFP47V41F222754,382
7597,WDDGJ7HB8CF776023,276
7598,JN1AR54F29M251987,90
7599,WDCYR46EX4X143001,229
7600,WP0CB29829U730316,335
7601,SCFBF04B88GD08060,658
7602,1G1YY318XH5102950,439
7603,3C3CFFFH5DT749126,662
7604,JM1NA3511P1419226,412
7605,1G6AN1RYXG0100172,665
7606,WDCYC3HF5EX228119,339
7607,JF1GR7E67BG833157,294
7608,JF1CX3537NH101046,437
7609,5UXFA13594LB09017,483
7610,WUADU78E78N901513,272
7611,5YJ3E1EA8JF019419,182
7612,1FTFW1R67EFC97763,423
7613,WP1AC29P96LA92710,145
7614,WUAZZZ4B24N901590,703
7615,WP0BA29982S635123,90
7616,JTJHT00W564007071,146
7617,CN9A0005093,90
7618,WP0AA2968RS820378,165
7619,JACCN57X2X7990745,95
7620,JH4DC53045S011255,698
7621,WP0CA29923S651629,90
7622,JNKCV54E83M207166,235
7623,WBSDE93433CF93583,350
7624,WBANN73547CN03740,167
7625,JM1NC25FX60106938,90
7626,ZFFYT53A510126448,272
7627,WP0CA29903S651998,235
7628,WAUGL68E95A464007,315
7629,1C4HJWEG3CL169750,560
7630,JTHBN36F340156707,362
7631,WP0AA29858U761049,90
7632,WAUGE58B5MA006294,265
7633,1FATP8FF2L5166181,271
7634,2G1FS1EW7D9205987,500
7635,JTHBP5C2XB5009582,432
7636,WP1AB29P46LA60704,712
7637,5TEVL52N41Z795977,598
7638,SALMF1D40CA366163,90
7639,WDDNG79X18A197315,335
7640,WBSBF91090JC36243,117
7641,1J4FA69S93P310815,277
7642,JH4DC53012C041688,599
7643,JTEBU11F870100245,571
7644,JM1NB354840405588,452
7645,WDDHH8JB3EB034865,473
7646,SCA664L51CUX65729,403
7647,4T1FA38P66U105746,95
7648,1J4FF47S3YL263904,390
7649,5GTDN13E278238713,286
7650,JNKNG01CXNM203499,447
7651,TRUWT28N721028846,90
7652,4JGDA7EBXGA701808,90
7653,WBA3B9G54FNR99387,454
7654,WDBCA45D5HA292312,90
7655,WDDGF7HB7AF371270,221
7656,WDBFA68F31F197441,90
7657,1G1YB2D47N5121052,90
7658,WDBNG78J41A200333,157
7659,1FAFP46V6XF196037,269
7660,JACCH58R9M7912661,615
7661,1G1YC2D40M5105917,109
7662,WP0CA2989YU627279,224
7663,WBAGG83461DN85469,257
7664,5UXFB93552LN79504,174
7665,WBSFV9C53DD096804,130
7666,WUA1CBF22MN902886,327
7667,WDDTG5CBXJJ370120,111
7668,WAUMGBFL0BA135645,308
7669,SCFEKBCRXFGS01380,312
7670,SALLDHMD8LF808164,593
7671,WBAHL83577DT89560,90
7672,JM1FC3511J0100999,598
7673,JHMAP1148YT004541,90
7674,WDB2010341A195319,719
7675,JTHCP5AY8LA008144,125
7676,WDBSK71F97F125728,222
7677,5TBBT44105S472612,164
7678, 1B3ER65E0YV605784,185
7679,5YJSA1E27GF166968,139
7680,YS3AL75L1N7005822,416
7681,WBAAE5404H1694496,693
7682,WVWAF63DX48008358,769
7683,WBSBK9333XEC43355,90
7684,U41T0401726,465
7685,WVWKC71K08W066100,90
7686,WBAWB73589P158821,312
7687,61526415053445,314
7688,WBSBR934X4PK06756,105
7689,WBSFV9C55ED594102,390
7690, SAJNW4841NC181863,615
7691,WAUC4CF51JA044989,90
7692,WDBCA39E2MA573541,684
7693,1FMDE5CP2MLB00481,90
7694,WP0AA0946DN459338,503
7695,WBSBK9337WEC42188,648
7696,WBAJB9C57JB035356,103
7697,WBSBR93442EX23222,742
7698,WBSCD9326VEE06695,608
7699,JA3AH86D25U033733,292
7700,1FACP50U2MG193019,321
7701,SAJDA15B41MF33014,726
7702,WBSKG9C54CE798177,118
7703,JM1NB353710209256,705
7704,WDBLK70G02T115307,556
7705,3FADP4GX6FM149449,90
7706,YV1SW61T542394781,165
7707,1MRBP98L3EY729994,413
7708,WBABS53483JU99124,528
7709,WAUBD0850GA152844,642
7710, YV1RH52Y642349782,343
7711,WVWRF7AJ8CW309884,109
7712,WP0CB2944LN480138,343
7713,WAUPN44E97N014938,231
7714,WBACB41010FE53215,334
7715,877293,542
7716,WBADN5336XGC91983,235
7717,WDBBA45A8BB009520,266
7718,WDBJF74JX2B434611,754
7719,JHMEG2174SS000307,90
7720,WBACC0329WEK25754,416
7721,WBAPK7C5XBA773321,465
7722,WAUSFAFL7AA053334,490
7723,JM1BJ227X30644914,774
7724,WBSKG9C51CE798279,111
7725,WP0AB29913S685548,188
7726,WP0AA298X7U762843,285
7727,SALLDKFF8LA844165,90
7728,WDCYR49E12X133689,241
7729,SAJDA42B71PA17105,340
7730,SAJWA82C28TH23361,607
7731,WBS43AY01NFL86234,90
7732,2G1FP22P4V2152048,658
7733,4JGDF7DE8HA811982,185
7734,1ZVFT82H965221222,278
7735,JTMHY7AJ7D4012320,96
7736,WBS4Z9C57JED22492,147
7737,WDBDA29D0MF816496,242
7738,WAUMR44E25N013375,124
7739,WBSBL934X3JR21667,188
7740,JTJBT20X340027852,90
7741,3FADP4GX6EM122976,605
7742,WAUDGAFL6DA218817,194
7743,WBSBR93402PK00168,236
7744,1FAFP42R94F178622,326
7745,JM1NA3513L0121731,409
7746,5UXFA53533LH80723,385
7747,WBS3R9C58HK709766,179
7748,WBAAD2304K8847783,395
7749,1FA6P8JZ1G5523290,713
7750,WDBEA66E6PB923198,710
7751,U42T-0004001,524
7752,SCAZN02C5RCX54854,179
7753,FX4DR39420,476
7754,WBASP0C5XDC988076,333
7755,WBAGH83431DP25474,250
7756,KS4154648,417
7757,5YJ3E1EA3JF165906,574
7758,JTJHT00W064006460,277
7759,AT4292BCME,315
7760,WBSKG9C58DJ592806,290
7761,WBSPM9C5XAE202274,104
7762,WUAC6AFH1EN900904,355
7763,JT3HN87R9V0068140,301
7764,JM1NA3519M1220369,333
7765,JTJHT00W823522632,263
7766,WP0AA29961S621621,224
7767,WBADR6346YGN91489,517
7768,SALLJGMF7MA106525,420
7769,4JGBB77E78A341717,104
7770,5YJRE11B681000304,328
7771,WAUKC68D81A133964,473
7772,JM1NA3516N1300083,454
7773,PP1-1024232,95
7774,WDBFA67E0RF099567,525
7775,JTHYP5BC5L5007518,755
7776,1ZVFT82H765125699,132
7777,JTHBP262985001069,385
7778,WP0CA2996VS341163,229
7779,5YJSA1E28HF230260,241
7780,JB3XE74C7MY008439,747
7781,JM1NB354740408837,108
7782,3C3CFFFH2JT377689,272
7783,WBSWL93548P330040,90
7784,1C4AJWAG0CL270834 ,297
7785,1J4FF47S3YL166587,381
7786,WBAYA8C54EDS15402,90
7787,WVWEV71K67W086115,244
7788,WP0CB2A95GS154427,312
7789,WDDHF7EB0CA641237,522
7790,WDDUG8JB4KA461989,118
7791,JTJBT20X060123151,90
7792,4USCH9340YLF84304,119
7793,HZJ730004080,90
7794,JT8BH28F1X0147815,229
7795,WP1AD2A27DLA73034,215
7796,1B3JZ65Z95V501808,486
7797,5GNRNKEP4A8140694,90
7798,3GNDA63X88S648577,419
7799,1G1YY12S825111071,329
7800,1GT40FDA2NU100172,90
7801,GC8032015,255
7802,KNAE55LC0J6024398,286
7803,SAJXA1GE5BMV12773,217
7804,WDBSK75F53F030765,689
7805,SAJHY1747NC654950,392
7806,WVWPF7AJ1DW065438,615
7807,JTHFN2EY9A9021737,381
7808,WDDNG76X17A046770,342
7809,JT3HT05J1X0047189,264
7810,1G1YY22G5V5105007,311
7811,WBAGF11000DF36019,494
7812,VG40-014934,129
7813,JT3HT05JXY0089247,188
7814,WBSBL93483JR21800,171
7815,WAURVAFD7BN018250,354
7816,WDDDJ76X56A070050,90
7817,WP0AA29933S623295,90
7818,JM1FB3313C0603927,230
7819,FJ43112585,312
7820,1FT8W4DT2MEC96693,137
7821,WP0AC2A78FL070307,679
7822,WV2ZZZ70ZSH001222,111
7823,ZFAAS00BXC5001820,217
7824,1G2MB33B26Y105079,427
7825,BNR34006977,91
7826,2G2FV22P9S2255267,320
7827,3TMAZ5CN8JM064882,629
7828,SCAZS0007FCX13543,370
7829,5UMBT93528LY53985,90
7830,JA3AN74K2RY023366,90
7831,4USFE83557LY63154,515
7832,SALTW19464A834533,168
7833,WDDXK8CB0HA026789,731
7834,JTJBM7FX7A5012822,90
7835,YV1FX8853H1112103,271
7836,JT8UF11EXN0123486,342
7837,1FMDE5BH2MLB07425,90
7838,WA1YD64BX3N037919,601
7839,3GNCA63X88S710264,356
7840,WBS3U9C55FJ968586,371
7841,WDDUG8FB2FA188842,90
7842,WDDHH8HB1BA408767,627
7843,1G1YY2255T5117279,755
7844,JM1NB354740406182,651
7845,1FADP3L97HL307089,776
7846,7TCTGAAL8NN002980,98
7847,WBS73CH09NCH29627,201
7848,6G3F15RA8GL209820,315
7849,WUAANAFG8F7001383,333
7850,WP0AB29897U780070,143
7851,WBSDX9C58BE783902,551
7852,JHMEH6165PS007754,90
7853,1ZVBP8FF4B5101379,313
7854,WBAUP9C55BVF46355,90
7855,WP1AC29P65LA90315,461
